Channel Username,ID,Message,Date
@Shageronlinestore,5851,"🎯 Three-layer Baby Milk Powder Container 
       💯 High Quality 

🔰 Three Layer No-Spill Baby Feeding Milk Powder Food Dispenser. A perfect storage for travel or home use.

🔰እናት ልጇን ይዛ የተለያየ ቦታ ስትንቀሳቀስ
የዱቄት ወተት የመሳሰሉትን አስፈላጊ የልጆች ምግብ ይዞ ለመንቀሳቀስ የሚረዳ 3 ፓርቲሽን ያለው አሪፍ ኮንቴነር

          ዋጋ፦💰550 ብር

🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2024-11-25 18:33:13+00:00
@Shageronlinestore,5846,"💥Infantino Cuddle Up Ergonomic Baby Carrier

👉Carries children from 12-40lbs (5.4 - 18.1 kgs)
👉Comfortable, ergonomic seat for baby
👉2 ways to carry: Front and Backpack
👉Removable canopy hood with adorable teddy bear styling
👉Machine washable


    ዋጋ💵፦  💰3,000 ብር

🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2024-11-25 07:02:05+00:00
@Shageronlinestore,5845,"💥 WINNING STAR® 5in1 snack maker

          💯orginal high quality

🌟easy to clean 
🌟power:-800watt
🌟non-stick cooking plates
🌟cool touch handle
🌟durable
🌟power and ready indicator


For:-⚡️Waffles
        ⚡️Donuts
        ⚡️Grill
        ⚡️Traingle sandwiches
        ⚡️Nutties

    ዋጋ:-5600ብር✅

❌ዉስን ፍሬ ነው ያለን

🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2024-11-23 13:58:43+00:00
@Shageronlinestore,5844,"💥 WINNING STAR® 5in1 snack maker

          💯orginal high quality

🌟easy to clean 
🌟power:-800watt
🌟non-stick cooking plates
🌟cool touch handle
🌟durable
🌟power and ready indicator


For:-⚡️Waffles
        ⚡️Donuts
        ⚡️Grill
        ⚡️Traingle sandwiches
        ⚡️Nutties

    ዋጋ:-5600ብር✅

❌ዉስን ፍሬ ነው ያለን

🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2024-11-23 13:58:33+00:00
@Shageronlinestore,5841,"💥4pcs cotton flannel receiving baby blankets

    ዋጋ:-1100ብር

🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2024-11-23 06:42:07+00:00
@Shageronlinestore,5840,"💥Portable convertible high chair
👉Adjustable height
👉For 0-6 age baby
👉High Quality 💯


♦️ውስን ፍሬ ነው ያለው 🔥🔥🔥

          ዋጋ፦ ✅ 13,900 ብር

🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2024-11-22 16:00:57+00:00
@Shageronlinestore,5839,"💥Portable convertible high chair
👉Adjustable height
👉For 0-6 age baby
👉High Quality 💯


♦️ውስን ፍሬ ነው ያለው 🔥🔥🔥

          ዋጋ፦ ✅ 13,900 ብር

🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2024-11-22 16:00:50+00:00
@Shageronlinestore,5836,"💥Portable convertible high chair
👉Adjustable height
👉For 0-6 age baby
👉High Quality 💯


♦️ውስን ፍሬ ነው ያለው 🔥🔥🔥

          ዋጋ፦ ✅ 13,900 ብር

🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2024-11-22 15:58:12+00:00
@Shageronlinestore,5831,"💥12pcs silicon baking  mold

👉230°c  ድረስ ሙቀትን መቆቆም የሚችል
👉ደጋግመው የሚጠቀሙት እና የማይዝ ሲልከን ማቴሪያል
👉ኦቨን ውስጥ ማስገባት የምንችለው

         ዋጋ:-650ብር✅✅

📍ውስን ፍሬ ነው ያለን/ Limited Stock
  
🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2024-11-22 10:28:05+00:00
@Shageronlinestore,5830,"🔥 Electric Charcoal Burner 
  
🔥በቀላሉ ከሰል ለማያያዝ የሚሆን
🔥 አነስ ያለ ቦታ የማይዝ   
🔥በኤሌክትሪክ የሚሰራ 
🔥ሻይ፣ ቡና ለማፍላት የሚሆን
🔥1000watt

ዋጋ፦  💰🏷  1200 ብር✅

                    
📍ውስን ፍሬ ነው ያለን/ Limited Stock
  
🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2024-11-22 07:52:36+00:00
@Shageronlinestore,5829,"🔥 Electric Charcoal Burner 
  
🔥በቀላሉ ከሰል ለማያያዝ የሚሆን
🔥 አነስ ያለ ቦታ የማይዝ   
🔥በኤሌክትሪክ የሚሰራ 
🔥ሻይ፣ ቡና ለማፍላት የሚሆን
🔥1000watt

ዋጋ፦  💰🏷  1200 ብር✅

                    
📍ውስን ፍሬ ነው ያለን/ Limited Stock
  
🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2024-11-22 07:47:03+00:00
@Shageronlinestore,5828,"💥Saachi Electric Kettle
ሳቺ ውሃ ማፍያ 
💯 High Quality ®️

💥Capacity :- 1.8 Litres
💥 Double Wall Outer Body With Stainless Steel Inner Layer 
💥Automatic / Manual Switch Off
💥 Built In Dry-Boil Senor
💥Rapid Boil System
💥 Concealed Heating Element
💥 Cordless Easy to use 
💥 360 Rotation
💥 Overheat Protection 

☑️ Power  :- 2200 WAT

        💰ዋጋ:- 2500 ብር

🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2024-11-21 17:09:34+00:00
@Shageronlinestore,5822,"💥Multifunctional kitchen gadgets (6-pcs)

✨ በየቤቱ ሊኖር የሚገባ ለወጥ ቤቶ አስፈላጊ እቃ 

✨ ምግብ መቀላቀያ፣ ቢላ፣ መፈቅፈቂያ፣ ለስላሳ መክፈቻ፣ መቀስ ሁሉንም በአንድ የያዘ 

     ዋጋ: 1000 birr

🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2024-11-21 11:08:14+00:00
@Shageronlinestore,5821,"#አልቆል_ለተባላችሁ_በድጋሚ_አስገብተናል
💥self-adhesive decorative sticker  mirror

     💥easy and flexible 

👉 በቀላሉ ግድግዳችን ላይ ለጥፈን ልንጠቀምበት የምንችለው መስታውት 

👉 የራሱ መለጠፊያ ያለው

  size - 30cm*40cm
  
      ወጋ-800 ብር✅

♦️ውስን ፍሬ ነው ያለው

🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2024-11-21 05:59:45+00:00
@Shageronlinestore,5820,"❇️ Knife Sharpener Tool

✔️Stylish and safety design, 
✔️Easy to clean and storage
✔️ 3 stages of sharpening ( Fine, Ceramic and coarse ), ensure the perfect sharpening resulting 


          💦 ዋጋ፦  450ብር
  
                              
🏢 አድራሻ ቁ.1 👉 መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


👍ለቡ ቅርንጫፍ📲0973611819

     💧💧💧💧


    📲 0909522840
    📲 0923350054

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2024-11-20 11:53:17+00:00
@Shageronlinestore,5819,"❇️ Knife Sharpener Tool

✔️Stylish and safety design, 
✔️Easy to clean and storage
✔️ 3 stages of sharpening ( Fine, Ceramic and coarse ), ensure the perfect sharpening resulting 


          💦 ዋጋ፦  450ብር
  
                              
🏢 አድራሻ ቁ.1 👉 መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


👍ለቡ ቅርንጫፍ📲0973611819

     💧💧💧💧


    📲 0909522840
    📲 0923350054

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2024-11-20 11:51:35+00:00
@Shageronlinestore,5818,"💥 wc toilet rack/washing machin rack

⚡️ የመፀዳጃ ቤትዕቃዎች  መደርደሪያ
⚡️ ጠንካራ ብረት
⚡️ ሼልፉ የላሜራ 
⚡️ ብዙ ነገሮችን ያስቀምጡበታል
⚡️ አገጣጠሙ ቀላል
⚡️ በራሱ የሚቆም
⚡️ 1.60ሜትር ቁመት፣ 47ሣሜ ስፋት እና ሰፊው አካላ 25ሣሜ ጥልቀት ያለው
⚡️ ለኮንዶሚኒየም/አፓርታማ ቤቶች የሚፈለግ
        
       ዋጋ:-3500 ብር✅

✖️ውስን ፍሬ ነው ያለው

🏢 አድራሻ ቁ.1 👉 መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


👍ለቡ ቅርንጫፍ📲0973611819

     💧💧💧💧


    📲 0909522840
    📲 0923350054

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2024-11-20 06:20:31+00:00
@Shageronlinestore,5816,"💥 wc toilet rack/washing machin rack

⚡️ የመፀዳጃ ቤትዕቃዎች  መደርደሪያ
⚡️ ጠንካራ ብረት
⚡️ ሼልፉ የላሜራ 
⚡️ ብዙ ነገሮችን ያስቀምጡበታል
⚡️ አገጣጠሙ ቀላል
⚡️ በራሱ የሚቆም
⚡️ 1.60ሜትር ቁመት፣ 47ሣሜ ስፋት እና ሰፊው አካላ 25ሣሜ ጥልቀት ያለው
⚡️ ለኮንዶሚኒየም/አፓርታማ ቤቶች የሚፈለግ
        
       ዋጋ:-3500 ብር✅

✖️ውስን ፍሬ ነው ያለው

🏢 አድራሻ ቁ.1 👉 መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


👍ለቡ ቅርንጫፍ📲0973611819

     💧💧💧💧


    📲 0909522840
    📲 0923350054

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2024-11-20 06:18:47+00:00
@Shageronlinestore,5815,"💥GELINJIE® TOUCH STOVE

#በአብዛኞች_ደንበኞቻችን_ጥያቄ_መሰረት_የገባ

⚡️ሙሉ መስታውት ስለሆነ ፍስሽ የማያስገባ
⚡️suitable for all types of cooking pots 
⚡️ceramic glass designed for shrongchock resistance 
⚡️Easy to clean glass surface
⚡️Helps as a room heater in winter
⚡️8level power setting
⚡️6 intelligent cooking function
⚡️2 hours timer function

       ዋጋ:-5000ብር

❌ውስን ፍሬ ነው ያለው

🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2024-11-19 13:18:50+00:00
@Shageronlinestore,5814,"💥GELINJIE® TOUCH STOVE

⚡️ሙሉ መስታውት ስለሆነ ፍስሽ የማያስገባ
⚡️suitable for all types of cooking pots 
⚡️ceramic glass designed for shrongchock resistance 
⚡️Easy to clean glass surface
⚡️Helps as a room heater in winter
⚡️8level power setting
⚡️6 intelligent cooking function
⚡️2 hours timer function

       ዋጋ:-5000ብር

🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2024-11-19 13:18:33+00:00
@ZemenExpress,6029,"💥💥...................................💥💥

🎯Electric Hair Steamer Cap 
         💯 High Quality 

🔰የፀጉር እስቲመር ትሪትመንት ወይም ቅቤ ተቀብተው በቤቶ ሆነው የሚጠቀሙበት

ዋጋ፦  💲🏷  800 ብር


♦️ውስን ፍሬ ነው ያለው 🔥🔥🔥

🏢 አድራሻ👉

📍ቁ.1️⃣♦️መገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ. S05/S06

📍 ቁ.2️⃣♦️ፒያሳ ጊዮርጊስ አደባባይ ራመት_ታቦር_ኦዳ_ህንፃ 1ኛ ፎቅ ሱቅ ቁ. G1 -107

     💧💧💧💧


    📲 0902660722
    📲 0928460606

➡️ 🔴ፒያሳ ቅርንጫፍ 0941337070 

🔖
💬በTelegram ለማዘዝ ⤵️ ይጠቀሙ🔽

@zemencallcenter 

@zemenexpressadmin

ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://telegram.me/zemenexpress

💥💥...................................💥💥",2025-01-17 11:14:54+00:00
@ZemenExpress,6028,"💥💥...................................💥💥

🎯Electric Hair Steamer Cap 
         💯 High Quality 

🔰የፀጉር እስቲመር ትሪትመንት ወይም ቅቤ ተቀብተው በቤቶ ሆነው የሚጠቀሙበት

ዋጋ፦  💲🏷  800 ብር


♦️ውስን ፍሬ ነው ያለው 🔥🔥🔥

🏢 አድራሻ👉

📍ቁ.1️⃣♦️መገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ. S05/S06

📍 ቁ.2️⃣♦️ፒያሳ ጊዮርጊስ አደባባይ ራመት_ታቦር_ኦዳ_ህንፃ 1ኛ ፎቅ ሱቅ ቁ. G1 -107

     💧💧💧💧


    📲 0902660722
    📲 0928460606

➡️ 🔴ፒያሳ ቅርንጫፍ 0941337070 

🔖
💬በTelegram ለማዘዝ ⤵️ ይጠቀሙ🔽

@zemencallcenter 

@zemenexpressadmin

ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://telegram.me/zemenexpress

💥💥...................................💥💥",2025-01-17 11:14:44+00:00
@ZemenExpress,6027,"💥💥...............👸................💥💥

📌Straight Comb Hair stylist

‼️ምንም አይነት ድምፅ የሌለው ‼️

ሁሉንም አይነት ጸጉር ያለ ልፋት💯 በሙቀት የሚያስውብ 

👍ለተለያዩ የጸጉር አይነቶች ከፍ እና ዝቅ የሚል የሙቀት መቆጣጠሪያ ያለው

👍ጸጉር ሳይሰባበር በጤናማ ሁኔታ ውብ የሚያደርግልዎ

ዋጋ፦  💲🏷  1200ብር

♦️ውስን ፍሬ ነው ያለው 🔥🔥🔥

📍ቁ.1️⃣♦️መገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ. S05/S06

📍 ቁ.2️⃣♦️ፒያሳ ጊዮርጊስ አደባባይ ራመት_ታቦር_ኦዳ_ህንፃ 1ኛ ፎቅ ሱቅ ቁ. G1 -107

     💧💧💧💧


    📲 0902660722
    📲 0928460606

➡️ 🔴ፒያሳ ቅርንጫፍ 0941337070 

🔖
💬በTelegram ለማዘዝ ⤵️ ይጠቀሙ🔽

@zemencallcenter 

@zemenexpressadmin

ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://telegram.me/zemenexpress

💥💥...................................💥💥",2025-01-17 09:19:54+00:00
@ZemenExpress,6026,"💥💥...............👸................💥💥

📌Straight Comb Hair stylist

‼️ምንም አይነት ድምፅ የሌለው ‼️

ሁሉንም አይነት ጸጉር ያለ ልፋት💯 በሙቀት የሚያስውብ 

👍ለተለያዩ የጸጉር አይነቶች ከፍ እና ዝቅ የሚል የሙቀት መቆጣጠሪያ ያለው

👍ጸጉር ሳይሰባበር በጤናማ ሁኔታ ውብ የሚያደርግልዎ

ዋጋ፦  💲🏷  1200ብር

♦️ውስን ፍሬ ነው ያለው 🔥🔥🔥

📍ቁ.1️⃣♦️መገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ. S05/S06

📍 ቁ.2️⃣♦️ፒያሳ ጊዮርጊስ አደባባይ ራመት_ታቦር_ኦዳ_ህንፃ 1ኛ ፎቅ ሱቅ ቁ. G1 -107

     💧💧💧💧


    📲 0902660722
    📲 0928460606

➡️ 🔴ፒያሳ ቅርንጫፍ 0941337070 

🔖
💬በTelegram ለማዘዝ ⤵️ ይጠቀሙ🔽

@zemencallcenter 

@zemenexpressadmin

ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://telegram.me/zemenexpress

💥💥...................................💥💥",2025-01-17 09:19:43+00:00
